Id,MSSubClass,LotFrontage,LotArea,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,SaleType,SaleCondition,SalePrice,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y
1161,160,24.0,2280,142694.44444444444,172579.09455587392,169601.1319966583,197411.99431818182,6,5,1978,1978,166931.7105263158,169270.6432748538,163154.75294117647,126714.28571428571,0.0,144048.07372400755,153928.9402173913,311.0,170898.55865921787,544.0,855.0,855,601,1456,0.0,2,1,3,1,7,171603.08880994673,1,181878.3426395939,1978.0,2.0,440.0,26,0,0,0,0,165659.6867356538,167401.3746283449,146000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1162,20,69.30579531442663,14778,205363.41463414635,189522.72727272726,169601.1319966583,164390.43207855974,6,7,1954,2006,181451.1616161616,169270.6432748538,156462.59595959596,159147.75690607735,72.0,144048.07372400755,144354.0,728.0,170898.55865921787,568.0,1296.0,1640,0,1640,1.0,1,0,3,1,7,171603.08880994673,1,131189.86280487804,1993.0,2.0,924.0,108,0,0,0,0,165659.6867356538,167401.3746283449,224000.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1163,20,109.0,8724,136169.4492753623,172579.09455587392,169601.1319966583,164390.43207855974,5,5,1968,1968,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,144048.07372400755,144354.0,492.0,170898.55865921787,402.0,894.0,894,0,894,0.0,1,0,3,1,5,171603.08880994673,1,181878.3426395939,1968.0,2.0,450.0,0,0,0,0,0,165659.6867356538,167401.3746283449,129000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1164,90,60.0,12900,136169.4492753623,141297.95588235295,169601.1319966583,143341.86666666667,4,4,1969,1969,166931.7105263158,169270.6432748538,163154.75294117647,156865.5,0.0,144048.07372400755,213245.82300884955,1198.0,170898.55865921787,0.0,1198.0,1258,0,1258,2.0,0,2,0,2,6,171603.08880994673,0,107582.375,1969.0,2.0,400.0,120,0,0,0,0,165659.6867356538,121697.42857142857,108959.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
1165,80,69.30579531442663,16157,213055.55555555556,141297.95588235295,169601.1319966583,160470.1754385965,5,7,1978,1978,166931.7105263158,169270.6432748538,163154.75294117647,156865.5,0.0,205998.1303538175,153928.9402173913,680.0,147598.17073170733,289.0,1360.0,1432,0,1432,1.0,1,1,2,1,5,171603.08880994673,1,181878.3426395939,1978.0,2.0,588.0,168,180,0,0,0,165659.6867356538,167401.3746283449,194000.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1166,20,79.0,9541,270674.55319148937,172579.09455587392,169601.1319966583,164390.43207855974,7,5,2009,2009,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,268.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,1502.0,1502.0,1502,0,1502,0.0,2,0,3,1,7,171603.08880994673,0,181878.3426395939,2009.0,2.0,644.0,0,114,0,0,0,232939.10714285713,230574.8620689655,233170.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
1167,20,64.0,10475,193562.33333333334,172579.09455587392,169601.1319966583,164390.43207855974,8,5,2008,2008,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,72.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,1694.0,1694.0,1694,0,1694,0.0,2,0,3,1,7,171603.08880994673,0,181878.3426395939,2008.0,3.0,776.0,160,33,0,0,0,165659.6867356538,167401.3746283449,245350.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
1168,60,58.0,10852,191165.9295774648,174820.80952380953,169601.1319966583,197411.99431818182,6,5,2000,2000,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,213245.82300884955,786.0,170898.55865921787,173.0,959.0,959,712,1671,1.0,2,1,3,1,7,171603.08880994673,1,181878.3426395939,2000.0,2.0,472.0,0,38,0,0,0,165659.6867356538,167401.3746283449,173000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1169,70,120.0,13728,123962.94117647059,172579.09455587392,169601.1319966583,197411.99431818182,6,7,1935,1986,181451.1616161616,169270.6432748538,131540.57894736843,138310.25,0.0,144048.07372400755,142770.68468468467,626.0,170898.55865921787,501.0,1127.0,1236,872,2108,0.0,2,0,4,1,7,171603.08880994673,2,140916.2,1935.0,2.0,540.0,0,0,0,90,0,165659.6867356538,167401.3746283449,235000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1173,160,35.0,4017,218798.45833333334,172579.09455587392,169601.1319966583,197411.99431818182,7,5,2006,2007,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,0.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,625.0,625.0,625,625,1250,0.0,2,1,2,1,5,171603.08880994673,0,131189.86280487804,2006.0,2.0,625.0,0,54,0,0,0,165659.6867356538,167401.3746283449,171900.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
1175,70,80.0,16560,205363.41463414635,172579.09455587392,169601.1319966583,197411.99431818182,6,8,1932,1950,166931.7105263158,169270.6432748538,138480.72435897434,139536.2611464968,0.0,123700.30172413793,142770.68468468467,503.0,170898.55865921787,449.0,952.0,1170,1175,2345,0.0,2,1,4,1,9,171603.08880994673,1,131189.86280487804,1932.0,2.0,360.0,0,0,0,0,0,165659.6867356538,167401.3746283449,239000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1177,20,37.0,6951,154414.45454545456,172579.09455587392,169601.1319966583,164390.43207855974,5,5,1984,1985,166931.7105263158,169270.6432748538,156462.59595959596,156865.5,0.0,144048.07372400755,153928.9402173913,658.0,170898.55865921787,218.0,876.0,923,0,923,1.0,1,0,3,1,5,171603.08880994673,0,181878.3426395939,1984.0,1.0,264.0,362,0,0,0,0,165659.6867356538,167401.3746283449,119500.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1178,50,69.30579531442663,3950,117921.19047619047,117730.76923076923,169601.1319966583,134325.20588235295,6,8,1926,2004,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,0.0,144048.07372400755,142770.68468468467,468.0,170898.55865921787,350.0,818.0,818,406,1224,0.0,1,0,3,1,5,171603.08880994673,0,131189.86280487804,1926.0,1.0,210.0,0,0,116,0,0,165659.6867356538,167401.3746283449,115000.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1179,50,54.0,7681,205363.41463414635,172579.09455587392,169601.1319966583,134325.20588235295,5,6,1921,1950,166931.7105263158,169270.6432748538,138480.72435897434,139536.2611464968,0.0,123700.30172413793,156463.9871794872,0.0,170898.55865921787,731.0,731.0,820,523,1343,0.0,1,1,3,1,7,171603.08880994673,1,131189.86280487804,1921.0,1.0,186.0,192,0,102,0,0,165659.6867356538,167401.3746283449,154900.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
1180,20,77.0,8335,123962.94117647059,172579.09455587392,169601.1319966583,164390.43207855974,5,5,1954,1954,166931.7105263158,169270.6432748538,138480.72435897434,139536.2611464968,0.0,105106.42105263157,156463.9871794872,0.0,170898.55865921787,0.0,0.0,1124,0,1124,0.0,1,0,3,1,5,144222.73333333334,1,181878.3426395939,1978.1134057971014,0.0,0.0,0,36,190,0,0,165659.6867356538,167401.3746283449,93000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1181,60,69.30579531442663,11170,233045.1,172579.09455587392,169601.1319966583,197411.99431818182,7,5,1990,1991,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,0.0,196500.0,149490.35087719298,1216.0,170898.55865921787,0.0,1216.0,1298,1216,2514,0.0,2,1,4,1,8,171603.08880994673,0,181878.3426395939,1990.0,2.0,693.0,0,0,0,0,0,165659.6867356538,167401.3746283449,250000.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1182,120,64.0,5587,205363.41463414635,172579.09455587392,169601.1319966583,164390.43207855974,8,5,2008,2008,181451.1616161616,169270.6432748538,216434.43243243243,217779.83333333334,186.0,205998.1303538175,213245.82300884955,1480.0,170898.55865921787,120.0,1600.0,1652,0,1652,1.0,2,0,2,1,5,171603.08880994673,1,181878.3426395939,2008.0,2.0,482.0,162,53,0,0,0,232939.10714285713,230574.8620689655,392500.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
1184,30,60.0,10800,117921.19047619047,172579.09455587392,169601.1319966583,164390.43207855974,5,6,1920,1950,181451.1616161616,169270.6432748538,131540.57894736843,138310.25,0.0,123700.30172413793,142770.68468468467,821.0,170898.55865921787,299.0,1120.0,1130,0,1130,1.0,1,0,2,1,5,171603.08880994673,1,131189.86280487804,1970.0,2.0,720.0,229,0,0,0,0,165659.6867356538,167401.3746283449,120000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1186,50,60.0,9738,123962.94117647059,172579.09455587392,169601.1319966583,134325.20588235295,5,7,1924,1950,166931.7105263158,169270.6432748538,108743.75,116726.66666666667,0.0,123700.30172413793,144354.0,392.0,170898.55865921787,392.0,784.0,949,272,1221,1.0,1,0,4,1,7,171603.08880994673,0,181878.3426395939,1965.0,1.0,392.0,0,0,236,0,0,165659.6867356538,167401.3746283449,104900.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1187,190,107.0,10615,117921.19047619047,117730.76923076923,106500.0,197411.99431818182,3,5,1900,1970,166931.7105263158,169270.6432748538,156462.59595959596,159147.75690607735,0.0,144048.07372400755,144354.0,440.0,170898.55865921787,538.0,978.0,1014,685,1699,1.0,2,0,3,2,7,171603.08880994673,0,107582.375,1920.0,2.0,420.0,0,74,0,0,0,165659.6867356538,139055.156626506,95000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
1188,20,89.0,12461,278042.7272727273,172579.09455587392,169601.1319966583,164390.43207855974,8,5,1994,1995,166931.7105263158,169270.6432748538,262000.0,164116.66666666666,0.0,205998.1303538175,213245.82300884955,1456.0,170898.55865921787,168.0,1624.0,1624,0,1624,1.0,2,0,2,1,5,171603.08880994673,1,181878.3426395939,1994.0,3.0,757.0,0,114,192,0,0,165659.6867356538,167401.3746283449,262000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
1189,60,68.0,8935,193562.33333333334,172579.09455587392,169601.1319966583,197411.99431818182,7,5,2002,2002,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,95.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,831.0,831.0,831,829,1660,0.0,2,1,3,1,7,171603.08880994673,0,181878.3426395939,2002.0,2.0,493.0,144,68,0,0,0,165659.6867356538,167401.3746283449,195000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
1190,60,60.0,7500,191165.9295774648,172579.09455587392,169601.1319966583,197411.99431818182,7,5,1999,1999,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,994.0,994.0,1028,776,1804,0.0,2,1,3,1,7,171603.08880994673,1,181878.3426395939,1999.0,2.0,442.0,140,60,0,0,0,165659.6867356538,167401.3746283449,189000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
1192,160,24.0,2645,218798.45833333334,172579.09455587392,169601.1319966583,197411.99431818182,8,5,1999,2000,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,456.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,776.0,776.0,764,677,1441,0.0,2,1,2,1,5,171603.08880994673,0,131189.86280487804,1999.0,2.0,492.0,206,0,0,0,0,165659.6867356538,167401.3746283449,174000.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1193,50,60.0,9600,117921.19047619047,172579.09455587392,169601.1319966583,134325.20588235295,5,8,1925,1994,153060.0,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,702.0,702.0,842,630,1472,0.0,1,0,3,1,6,171603.08880994673,0,131189.86280487804,1925.0,1.0,250.0,0,0,84,0,0,165659.6867356538,167401.3746283449,125000.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
1195,60,80.0,9364,136169.4492753623,172579.09455587392,169601.1319966583,197411.99431818182,6,7,1969,1969,166931.7105263158,169270.6432748538,156462.59595959596,159147.75690607735,143.0,144048.07372400755,153928.9402173913,371.0,170898.55865921787,292.0,663.0,663,689,1352,0.0,1,1,4,1,7,171603.08880994673,0,181878.3426395939,1969.0,1.0,299.0,379,36,0,0,0,165659.6867356538,167401.3746283449,158000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1196,60,51.0,8029,191165.9295774648,172579.09455587392,169601.1319966583,197411.99431818182,6,5,2005,2005,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,728.0,728.0,728,728,1456,0.0,2,1,3,1,8,171603.08880994673,0,181878.3426395939,2005.0,2.0,400.0,100,24,0,0,0,165659.6867356538,167401.3746283449,176000.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
1197,60,58.0,14054,191165.9295774648,172579.09455587392,169601.1319966583,197411.99431818182,7,5,2006,2006,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,879.0,879.0,879,984,1863,0.0,2,1,4,1,9,171603.08880994673,1,224064.828125,2006.0,3.0,660.0,100,17,0,0,0,232939.10714285713,230574.8620689655,219210.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
1199,20,70.0,9100,193562.33333333334,172579.09455587392,169601.1319966583,164390.43207855974,7,5,2001,2001,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,1212.0,1212.0,1212,0,1212,0.0,2,0,3,1,6,171603.08880994673,0,181878.3426395939,2001.0,2.0,573.0,356,0,0,0,0,165659.6867356538,167401.3746283449,178000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
1200,20,75.0,11235,136169.4492753623,172579.09455587392,169601.1319966583,164390.43207855974,4,5,1963,1979,166931.7105263158,169270.6432748538,156462.59595959596,159147.75690607735,51.0,144048.07372400755,142770.68468468467,547.0,170898.55865921787,504.0,1051.0,1382,0,1382,0.0,1,1,3,1,6,171603.08880994673,1,181878.3426395939,1974.0,2.0,459.0,0,82,0,0,0,165659.6867356538,167401.3746283449,148000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1201,20,71.0,9353,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,4,5,1970,1970,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,0.0,144048.07372400755,156463.9871794872,0.0,170898.55865921787,864.0,864.0,864,0,864,0.0,1,0,3,1,5,171603.08880994673,0,181878.3426395939,1972.0,1.0,280.0,0,0,0,0,0,119850.0,139055.156626506,116050.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1202,60,80.0,10400,193562.33333333334,172579.09455587392,169601.1319966583,197411.99431818182,7,5,1998,1998,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,0.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,866.0,866.0,866,913,1779,0.0,2,1,3,1,6,171603.08880994673,0,181878.3426395939,1998.0,2.0,546.0,198,36,0,0,0,165659.6867356538,167401.3746283449,197900.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
1203,50,50.0,6000,123938.77551020408,172579.09455587392,169601.1319966583,134325.20588235295,5,8,1925,1997,166931.7105263158,169270.6432748538,138480.72435897434,139536.2611464968,0.0,123700.30172413793,156463.9871794872,0.0,170898.55865921787,884.0,884.0,884,464,1348,1.0,1,0,3,1,5,171603.08880994673,1,131189.86280487804,1960.0,1.0,216.0,0,0,208,0,0,165659.6867356538,167401.3746283449,117000.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1204,20,75.0,9750,193562.33333333334,172579.09455587392,169601.1319966583,164390.43207855974,7,5,2000,2001,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,171.0,205998.1303538175,156463.9871794872,0.0,170898.55865921787,1630.0,1630.0,1630,0,1630,0.0,2,0,3,1,6,171603.08880994673,1,181878.3426395939,2000.0,2.0,451.0,74,234,0,0,0,165659.6867356538,167401.3746283449,213000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1205,20,78.0,10140,181658.0158730159,172579.09455587392,169601.1319966583,164390.43207855974,5,6,1975,1975,166931.7105263158,169270.6432748538,156462.59595959596,159147.75690607735,0.0,144048.07372400755,153928.9402173913,788.0,170898.55865921787,268.0,1056.0,1074,0,1074,1.0,1,1,3,1,6,171603.08880994673,0,181878.3426395939,1975.0,2.0,495.0,0,88,0,0,0,165659.6867356538,167401.3746283449,153500.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
1207,20,69.30579531442663,8900,180056.51923076922,172579.09455587392,169601.1319966583,164390.43207855974,4,4,1966,1966,166931.7105263158,169270.6432748538,156462.59595959596,159147.75690607735,0.0,144048.07372400755,142770.68468468467,1056.0,170898.55865921787,0.0,1056.0,1056,0,1056,1.0,1,0,2,1,5,171603.08880994673,0,131189.86280487804,1966.0,1.0,384.0,0,42,0,0,0,165659.6867356538,167401.3746283449,107000.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1208,20,70.0,9135,193562.33333333334,172579.09455587392,169601.1319966583,164390.43207855974,6,5,2003,2003,166931.7105263158,169270.6432748538,199781.40454545454,200100.54292343388,120.0,205998.1303538175,213245.82300884955,340.0,170898.55865921787,1342.0,1682.0,1700,0,1700,1.0,2,0,3,1,7,171603.08880994673,0,181878.3426395939,2003.0,2.0,544.0,192,23,0,0,0,165659.6867356538,167401.3746283449,200000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
1209,20,70.0,7763,139804.965,172579.09455587392,169601.1319966583,164390.43207855974,5,7,1962,1980,166931.7105263158,169270.6432748538,145707.9375,146256.2780748663,0.0,144048.07372400755,142770.68468468467,504.0,140536.89285714287,319.0,931.0,1283,0,1283,1.0,1,0,3,1,6,171603.08880994673,0,131189.86280487804,1980.0,2.0,506.0,0,0,0,0,0,165659.6867356538,167401.3746283449,140000.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
